StoreID,Week,Week_start,Week_end,Count,Sum_Gross Margin,Sum_Sales,Sq_Ft,AvgMonthSales
2214,73,6/24/2016,6/30/2016,455,1732.49,3624.13,1033,15000
2214,74,7/1/2016,7/7/2016,482,1862.01,3926.29,1033,15000
2214,75,7/8/2016,7/14/2016,471,1811.52,3749.8,1033,15000
2214,76,7/15/2016,7/21/2016,608,2487.7,5262.66,1033,15000
2264,1,2/6/2015,2/12/2015,198,890.48,1924.2,1231,8000
2264,2,2/13/2015,2/19/2015,170,755.88,1566.91,1231,8000
2264,3,2/20/2015,2/26/2015,267,1164.81,2474.26,1231,8000
2264,4,2/27/2015,3/5/2015,181,812.57,1724.23,1231,8000
2264,5,3/6/2015,3/12/2015,252,1029.48,2168.18,1231,8000
2264,6,3/13/2015,3/19/2015,258,1136.17,2461.43,1231,8000
2264,7,3/20/2015,3/26/2015,185,845.69,1822.37,1231,8000
2264,8,3/27/2015,4/2/2015,262,1103.92,2351.18,1231,8000
2264,9,4/3/2015,4/9/2015,224,917.48,1956.23,1231,8000
2264,10,4/10/2015,4/16/2015,356,1542.86,3236.52,1231,8000
2264,11,4/17/2015,4/23/2015,476,2036.3,4410.17,1231,8000
2264,12,4/24/2015,4/30/2015,370,1509.38,3218.65,1231,8000
2264,13,5/1/2015,5/7/2015,159,656.79,1378.43,1231,8000
2264,14,5/8/2015,5/14/2015,345,1453.06,3111.19,1231,8000
2264,15,5/15/2015,5/21/2015,305,1361.15,2889.12,1231,8000
2264,16,5/22/2015,5/28/2015,261,1101.61,2356.3,1231,8000
2264,17,5/29/2015,6/4/2015,260,1138.38,2429.61,1231,8000
2264,18,6/5/2015,6/11/2015,321,1436.3,3076.81,1231,8000
2264,19,6/12/2015,6/18/2015,192,789.03,1716.71,1231,8000
2264,20,6/19/2015,6/25/2015,230,963.22,2072.47,1231,8000
2264,21,6/26/2015,7/2/2015,302,1307.67,2798.24,1231,8000
2264,22,7/3/2015,7/9/2015,263,1076.88,2330.69,1231,8000
2264,23,7/10/2015,7/16/2015,267,1187.17,2572.47,1231,8000
2264,24,7/17/2015,7/23/2015,296,1178.79,2521.29,1231,8000
2264,25,7/24/2015,7/30/2015,295,1262.38,2737.4,1231,8000
2264,26,7/31/2015,8/6/2015,215,895.05,1903.33,1231,8000
2264,27,8/7/2015,8/13/2015,340,1508.38,3216.9,1231,8000
2264,28,8/14/2015,8/20/2015,270,1050.52,2253.61,1231,8000
2264,29,8/21/2015,8/27/2015,263,1126.29,2428.39,1231,8000
2264,30,8/28/2015,9/3/2015,236,1040.56,2269.73,1231,8000
2264,31,9/4/2015,9/10/2015,237,1046.26,2226.42,1231,8000
2264,32,9/11/2015,9/17/2015,221,985.81,2083.08,1231,8000
2264,33,9/18/2015,9/24/2015,220,922.07,1995.84,1231,8000
2264,34,9/25/2015,10/1/2015,246,1053.83,2295.76,1231,8000
2264,35,10/2/2015,10/8/2015,187,757.31,1593.32,1231,8000
2264,36,10/9/2015,10/15/2015,240,1007.25,2130.37,1231,8000
2264,37,10/16/2015,10/22/2015,222,969.57,2133.25,1231,8000
2264,38,10/23/2015,10/29/2015,246,976.88,2120.97,1231,8000
2264,39,10/30/2015,11/5/2015,214,837.4,1813.54,1231,8000
2264,40,11/6/2015,11/12/2015,206,862.97,1870.81,1231,8000
2264,41,11/13/2015,11/19/2015,227,894.11,1943.96,1231,8000
2264,42,11/20/2015,11/26/2015,123,494.02,1075.5,1231,8000
2264,43,11/27/2015,12/3/2015,166,687.06,1490.55,1231,8000
2264,44,12/4/2015,12/10/2015,216,861.91,1880.57,1231,8000
2264,45,12/11/2015,12/17/2015,180,682.57,1474.18,1231,8000
2264,46,12/18/2015,12/24/2015,177,734.34,1592.13,1231,8000
2264,47,12/25/2015,12/31/2015,192,723.27,1568.46,1231,8000
2264,48,1/1/2016,1/7/2016,180,690.58,1494.71,1231,8000
2264,49,1/8/2016,1/14/2016,137,515.09,1085.86,1231,8000
2264,50,1/15/2016,1/21/2016,171,691.94,1498.46,1231,8000
2264,51,1/22/2016,1/28/2016,169,718.31,1528.63,1231,8000
2264,52,1/29/2016,2/4/2016,205,833.85,1787.72,1231,8000
2264,53,2/5/2016,2/11/2016,138,547.4,1190.46,1231,8000
2264,54,2/12/2016,2/18/2016,125,462.12,995.47,1231,8000
2264,55,2/19/2016,2/25/2016,176,645.43,1413.69,1231,8000
2264,56,2/26/2016,3/3/2016,173,645.45,1377.68,1231,8000
2264,57,3/4/2016,3/10/2016,291,1158.52,2489.04,1231,8000
2264,58,3/11/2016,3/17/2016,228,882.2,1886.6,1231,8000
2264,59,3/18/2016,3/24/2016,160,680.7,1409.56,1231,8000
2264,60,3/25/2016,3/31/2016,114,444.81,935.29,1231,8000
2264,61,4/1/2016,4/7/2016,176,674.74,1455.65,1231,8000
2264,62,4/8/2016,4/14/2016,144,649.48,1423.48,1231,8000
2264,63,4/15/2016,4/21/2016,165,649.22,1399.78,1231,8000
2264,64,4/22/2016,4/28/2016,163,675.26,1405.28,1231,8000
2264,65,4/29/2016,5/5/2016,166,626.43,1322.22,1231,8000
2264,66,5/6/2016,5/12/2016,209,837.16,1741.84,1231,8000
2264,67,5/13/2016,5/19/2016,259,1079.32,2297.64,1231,8000
2264,68,5/20/2016,5/26/2016,144,565.28,1210.75,1231,8000
2264,69,5/27/2016,6/2/2016,355,1360.92,2945.38,1231,8000
2264,70,6/3/2016,6/9/2016,355,1352.58,2906.78,1231,8000
2264,71,6/10/2016,6/16/2016,293,1121.47,2448.32,1231,8000
2264,72,6/17/2016,6/23/2016,303,1178.63,2579.19,1231,8000
2264,73,6/24/2016,6/30/2016,277,1105.37,2380.32,1231,8000
2264,74,7/1/2016,7/7/2016,266,1099.62,2313.16,1231,8000
2264,75,7/8/2016,7/14/2016,199,801.99,1684.78,1231,8000
2264,76,7/15/2016,7/21/2016,384,1554.89,3313.29,1231,8000
2283,1,2/6/2015,2/12/2015,600,2252.56,4823.33,1393,18000
2283,2,2/13/2015,2/19/2015,413,1627.32,3404.66,1393,18000
2283,3,2/20/2015,2/26/2015,621,2316.45,4914.2,1393,18000
2283,4,2/27/2015,3/5/2015,547,2063.32,4404.73,1393,18000
2283,5,3/6/2015,3/12/2015,680,2664,5655.76,1393,18000
2283,6,3/13/2015,3/19/2015,575,2168.57,4657.02,1393,18000
2283,7,3/20/2015,3/26/2015,515,1977.2,4261.17,1393,18000
2283,8,3/27/2015,4/2/2015,676,2475.59,5266.54,1393,18000
2283,9,4/3/2015,4/9/2015,663,2510.29,5379.73,1393,18000
2283,10,4/10/2015,4/16/2015,667,2504.07,5327.44,1393,18000
2283,11,4/17/2015,4/23/2015,658,2574.01,5522.41,1393,18000
2283,12,4/24/2015,4/30/2015,574,2118.46,4464.76,1393,18000
2283,13,5/1/2015,5/7/2015,689,2565.43,5463.59,1393,18000
2283,14,5/8/2015,5/14/2015,754,2827.7,6027.01,1393,18000
2283,15,5/15/2015,5/21/2015,588,2340.42,5000.54,1393,18000
2283,16,5/22/2015,5/28/2015,619,2428.85,5238.21,1393,18000
2283,17,5/29/2015,6/4/2015,359,1252.55,2682.58,1393,18000
2283,18,6/5/2015,6/11/2015,625,2356.47,5109.55,1393,18000
2283,19,6/12/2015,6/18/2015,649,2491.59,5368.68,1393,18000
2283,20,6/19/2015,6/25/2015,845,3157.38,6666.35,1393,18000
2283,21,6/26/2015,7/2/2015,645,2365.59,5031.76,1393,18000
2283,22,7/3/2015,7/9/2015,576,2198.79,4698.61,1393,18000
2283,23,7/10/2015,7/16/2015,549,2091.15,4480.1,1393,18000
2283,24,7/17/2015,7/23/2015,576,2183.43,4676.05,1393,18000
2283,25,7/24/2015,7/30/2015,533,2088.13,4437.89,1393,18000
2283,26,7/31/2015,8/6/2015,515,1947.93,4148.28,1393,18000
2283,27,8/7/2015,8/13/2015,562,2152.02,4575.07,1393,18000
2283,28,8/14/2015,8/20/2015,436,1642.29,3532.41,1393,18000
2283,29,8/21/2015,8/27/2015,450,1694.05,3629.05,1393,18000
2283,30,8/28/2015,9/3/2015,494,1898.5,4108.64,1393,18000
2283,31,9/4/2015,9/10/2015,509,1906.1,4094.15,1393,18000
2283,32,9/11/2015,9/17/2015,566,2042.85,4426.41,1393,18000
2283,33,9/18/2015,9/24/2015,693,2636.68,5596.96,1393,18000
2283,34,9/25/2015,10/1/2015,505,1954.93,4183.66,1393,18000
2283,35,10/2/2015,10/8/2015,448,1799.77,3810.77,1393,18000
2283,36,10/9/2015,10/15/2015,460,1739.12,3725.77,1393,18000
2283,37,10/16/2015,10/22/2015,457,1704.1,3689.48,1393,18000
2283,38,10/23/2015,10/29/2015,527,2029.75,4295.57,1393,18000
2283,39,10/30/2015,11/5/2015,518,1967.39,4189.02,1393,18000
2283,40,11/6/2015,11/12/2015,463,1809.85,3786.03,1393,18000
2283,41,11/13/2015,11/19/2015,576,2103.53,4555.91,1393,18000
2283,42,11/20/2015,11/26/2015,540,2025.25,4401.19,1393,18000
2283,43,11/27/2015,12/3/2015,501,1930.06,4160.12,1393,18000
2283,44,12/4/2015,12/10/2015,621,2320.89,4945.69,1393,18000
2283,45,12/11/2015,12/17/2015,443,1712.8,3618.48,1393,18000
2283,46,12/18/2015,12/24/2015,585,2209.41,4795.21,1393,18000
2283,47,12/25/2015,12/31/2015,534,1955.81,4238.01,1393,18000
2283,48,1/1/2016,1/7/2016,643,2487.41,5295.26,1393,18000
2283,49,1/8/2016,1/14/2016,468,1788.38,3844.11,1393,18000
2283,50,1/15/2016,1/21/2016,472,1689.72,3642.16,1393,18000
2283,51,1/22/2016,1/28/2016,503,1741.1,3749.56,1393,18000
2283,52,1/29/2016,2/4/2016,625,2450.59,5211.93,1393,18000
2283,53,2/5/2016,2/11/2016,599,2150.61,4622.12,1393,18000
2283,54,2/12/2016,2/18/2016,589,2245.99,4755.28,1393,18000
2283,55,2/19/2016,2/25/2016,467,1840.08,3812.83,1393,18000
2283,56,2/26/2016,3/3/2016,523,1908.03,3963.57,1393,18000
2283,57,3/4/2016,3/10/2016,653,2435.92,5094.46,1393,18000
2283,58,3/11/2016,3/17/2016,448,1717.81,3558.96,1393,18000
2283,59,3/18/2016,3/24/2016,293,1058.03,2216.79,1393,18000
2283,60,3/25/2016,3/31/2016,433,1693.86,3576.35,1393,18000
2283,61,4/1/2016,4/7/2016,540,2015.19,4207.29,1393,18000
2283,62,4/8/2016,4/14/2016,543,2032.29,4207.15,1393,18000
2283,63,4/15/2016,4/21/2016,589,2200.94,4625.91,1393,18000
2283,64,4/22/2016,4/28/2016,613,2391.59,5030.83,1393,18000
2283,65,4/29/2016,5/5/2016,589,2248.21,4727.25,1393,18000
2283,66,5/6/2016,5/12/2016,504,2005.14,4122.15,1393,18000
2283,67,5/13/2016,5/19/2016,593,2301.82,4847.09,1393,18000
2283,68,5/20/2016,5/26/2016,414,1491.72,3108.58,1393,18000
2283,69,5/27/2016,6/2/2016,415,1618.76,3392.27,1393,18000
2283,70,6/3/2016,6/9/2016,704,2693.43,5662.1,1393,18000
2283,71,6/10/2016,6/16/2016,558,2127.53,4519.57,1393,18000
2283,72,6/17/2016,6/23/2016,564,2051,4309.42,1393,18000
2283,73,6/24/2016,6/30/2016,695,2656.55,5533.66,1393,18000
2283,74,7/1/2016,7/7/2016,670,2528.85,5340.09,1393,18000
2283,75,7/8/2016,7/14/2016,614,2372.02,5044.17,1393,18000
2283,76,7/15/2016,7/21/2016,532,2113.56,4439.06,1393,18000
2288,1,2/6/2015,2/12/2015,412,1586.15,3480.44,1387,14000
2288,2,2/13/2015,2/19/2015,510,1848.57,4080.45,1387,14000
2288,3,2/20/2015,2/26/2015,573,2242.01,4769.83,1387,14000
2288,4,2/27/2015,3/5/2015,456,1703.03,3682.76,1387,14000
2288,5,3/6/2015,3/12/2015,546,1978.85,4371.7,1387,14000
2288,6,3/13/2015,3/19/2015,410,1668.42,3559.14,1387,14000
2288,7,3/20/2015,3/26/2015,299,1185.59,2597.8,1387,14000
2288,8,3/27/2015,4/2/2015,319,1261.65,2780.14,1387,14000
2288,9,4/3/2015,4/9/2015,469,1825.44,3981.95,1387,14000
2288,10,4/10/2015,4/16/2015,412,1701.23,3637.69,1387,14000
2288,11,4/17/2015,4/23/2015,428,1792.38,3878.26,1387,14000
2288,12,4/24/2015,4/30/2015,398,1618.75,3491.15,1387,14000
2288,13,5/1/2015,5/7/2015,416,1649.83,3574.1,1387,14000
2288,14,5/8/2015,5/14/2015,375,1493.45,3240.94,1387,14000
2288,15,5/15/2015,5/21/2015,365,1427.11,3139.86,1387,14000
2288,16,5/22/2015,5/28/2015,299,1212.76,2606.51,1387,14000
2288,17,5/29/2015,6/4/2015,439,1755.91,3835.19,1387,14000
2288,18,6/5/2015,6/11/2015,324,1271.15,2746.24,1387,14000
2288,19,6/12/2015,6/18/2015,260,1047.17,2263.51,1387,14000
2288,20,6/19/2015,6/25/2015,346,1428.99,3152.05,1387,14000
2288,21,6/26/2015,7/2/2015,379,1498.72,3294.5,1387,14000
2288,22,7/3/2015,7/9/2015,402,1600.63,3505.5,1387,14000
2288,23,7/10/2015,7/16/2015,456,1828.78,3931.04,1387,14000
2288,24,7/17/2015,7/23/2015,374,1569.4,3374.89,1387,14000
2288,25,7/24/2015,7/30/2015,328,1266.05,2771.07,1387,14000
2288,26,7/31/2015,8/6/2015,488,1962.58,4189.61,1387,14000
2288,27,8/7/2015,8/13/2015,470,1811.11,3916.92,1387,14000
2288,28,8/14/2015,8/20/2015,404,1564.2,3410.94,1387,14000
2288,29,8/21/2015,8/27/2015,313,1254.9,2745.31,1387,14000
2288,30,8/28/2015,9/3/2015,390,1641.81,3623.93,1387,14000
2288,31,9/4/2015,9/10/2015,534,2137.1,4635.78,1387,14000
2288,32,9/11/2015,9/17/2015,396,1551.92,3390.22,1387,14000
2288,33,9/18/2015,9/24/2015,543,2103.17,4590.33,1387,14000
2288,34,9/25/2015,10/1/2015,348,1347.35,2923.05,1387,14000
2288,35,10/2/2015,10/8/2015,384,1505.05,3240.69,1387,14000
2288,36,10/9/2015,10/15/2015,392,1569.6,3389.85,1387,14000
2288,37,10/16/2015,10/22/2015,458,1741.34,3841.02,1387,14000
2288,38,10/23/2015,10/29/2015,535,2077.04,4548.17,1387,14000
2288,39,10/30/2015,11/5/2015,313,1289.21,2832.92,1387,14000
2288,40,11/6/2015,11/12/2015,355,1389.33,2999.49,1387,14000
2288,41,11/13/2015,11/19/2015,397,1468.26,3157.05,1387,14000
2288,42,11/20/2015,11/26/2015,443,1662.67,3596.15,1387,14000
2288,43,11/27/2015,12/3/2015,382,1549.21,3378.3,1387,14000
2288,44,12/4/2015,12/10/2015,377,1449.34,3143.68,1387,14000
2288,45,12/11/2015,12/17/2015,472,1993.72,4298.1,1387,14000
2288,46,12/18/2015,12/24/2015,485,1964.64,4308.02,1387,14000
2288,47,12/25/2015,12/31/2015,379,1471.61,3172.64,1387,14000
2288,48,1/1/2016,1/7/2016,383,1407.09,3104.57,1387,14000
2288,49,1/8/2016,1/14/2016,486,1833.93,4029.77,1387,14000
2288,50,1/15/2016,1/21/2016,373,1406.98,3123.84,1387,14000
2288,51,1/22/2016,1/28/2016,418,1607.95,3551.3,1387,14000
2288,52,1/29/2016,2/4/2016,375,1447.28,3167.66,1387,14000
2288,53,2/5/2016,2/11/2016,427,1651.53,3574.12,1387,14000
2288,54,2/12/2016,2/18/2016,331,1225.75,2724.05,1387,14000
2288,55,2/19/2016,2/25/2016,429,1593.98,3479.08,1387,14000
2288,56,2/26/2016,3/3/2016,383,1520.85,3311.92,1387,14000
2288,57,3/4/2016,3/10/2016,602,2357.03,5064.93,1387,14000
2288,58,3/11/2016,3/17/2016,477,1932.67,4181.89,1387,14000
2288,59,3/18/2016,3/24/2016,361,1457,3171.51,1387,14000
2288,60,3/25/2016,3/31/2016,583,2210.52,4888.42,1387,14000
2288,61,4/1/2016,4/7/2016,480,1844.21,4028.95,1387,14000
2288,62,4/8/2016,4/14/2016,479,1903.28,4087.16,1387,14000
2288,63,4/15/2016,4/21/2016,466,1770.77,3904.14,1387,14000
2288,64,4/22/2016,4/28/2016,382,1434.22,3127.09,1387,14000
2288,65,4/29/2016,5/5/2016,439,2009.16,4521.16,1387,14000
2288,66,5/6/2016,5/12/2016,488,2468.66,5507.73,1387,14000
2288,67,5/13/2016,5/19/2016,420,2038.49,4677.78,1387,14000
2288,68,5/20/2016,5/26/2016,390,1889.84,4310.76,1387,14000
2288,69,5/27/2016,6/2/2016,432,2122.72,4804.64,1387,14000
2288,70,6/3/2016,6/9/2016,443,2444.81,5387.44,1387,14000
2288,71,6/10/2016,6/16/2016,361,1612.86,3756.43,1387,14000
2288,72,6/17/2016,6/23/2016,355,1656.64,3766.05,1387,14000
2288,73,6/24/2016,6/30/2016,504,2547.19,5852.73,1387,14000
2288,74,7/1/2016,7/7/2016,425,2087.51,4838.04,1387,14000
2288,75,7/8/2016,7/14/2016,545,2738.6,6247.7,1387,14000
2288,76,7/15/2016,7/21/2016,844,3996.6,9169.05,1387,14000
2293,1,2/6/2015,2/12/2015,388,1514.75,3280.68,1394,11000
2293,2,2/13/2015,2/19/2015,380,1515.37,3318.12,1394,11000
2293,3,2/20/2015,2/26/2015,401,1570.38,3478.22,1394,11000
2293,4,2/27/2015,3/5/2015,303,1212,2605.09,1394,11000
2293,5,3/6/2015,3/12/2015,419,1665.02,3558.14,1394,11000
2293,6,3/13/2015,3/19/2015,418,1688.32,3635.7,1394,11000
2293,7,3/20/2015,3/26/2015,258,944.12,2069.68,1394,11000
2293,8,3/27/2015,4/2/2015,471,1817.71,4010.16,1394,11000
2293,9,4/3/2015,4/9/2015,380,1508.98,3286.12,1394,11000
2293,10,4/10/2015,4/16/2015,405,1671.94,3526.96,1394,11000
2293,11,4/17/2015,4/23/2015,476,1869.29,4052.12,1394,11000
2293,12,4/24/2015,4/30/2015,296,1139.09,2436.31,1394,11000
2293,13,5/1/2015,5/7/2015,437,1805.2,3922.15,1394,11000
2293,14,5/8/2015,5/14/2015,431,1697.75,3720.85,1394,11000
2293,15,5/15/2015,5/21/2015,246,1019.01,2254.06,1394,11000
2293,16,5/22/2015,5/28/2015,202,784.29,1739.67,1394,11000
2293,17,5/29/2015,6/4/2015,236,955.46,2065.85,1394,11000
2293,18,6/5/2015,6/11/2015,274,1117.78,2378.99,1394,11000
2293,19,6/12/2015,6/18/2015,239,990.63,2155.78,1394,11000
2293,20,6/19/2015,6/25/2015,360,1525.15,3283.46,1394,11000
2293,21,6/26/2015,7/2/2015,225,868.07,1883.16,1394,11000
2293,22,7/3/2015,7/9/2015,290,1140.16,2353.98,1394,11000
2293,23,7/10/2015,7/16/2015,342,1341.7,2845.06,1394,11000
2293,24,7/17/2015,7/23/2015,223,967.5,2063.86,1394,11000
2293,25,7/24/2015,7/30/2015,224,869.19,1846.86,1394,11000
2293,26,7/31/2015,8/6/2015,271,1054.87,2346.51,1394,11000
2293,27,8/7/2015,8/13/2015,323,1311.31,2841.22,1394,11000
2293,28,8/14/2015,8/20/2015,276,1108.5,2414.22,1394,11000
2293,29,8/21/2015,8/27/2015,290,1217.13,2613.89,1394,11000
2293,30,8/28/2015,9/3/2015,389,1523.14,3268.78,1394,11000
2293,31,9/4/2015,9/10/2015,356,1391.05,2936.62,1394,11000
2293,32,9/11/2015,9/17/2015,438,1749.91,3751.72,1394,11000
2293,33,9/18/2015,9/24/2015,445,1767.6,3747.85,1394,11000
2293,34,9/25/2015,10/1/2015,411,1633.04,3437.06,1394,11000
2293,35,10/2/2015,10/8/2015,412,1696.3,3613.1,1394,11000
2293,36,10/9/2015,10/15/2015,375,1550.32,3320.42,1394,11000
2293,37,10/16/2015,10/22/2015,287,1158.18,2504.75,1394,11000
2293,38,10/23/2015,10/29/2015,373,1484.44,3133.93,1394,11000
2293,39,10/30/2015,11/5/2015,454,1824.38,3871.94,1394,11000
2293,40,11/6/2015,11/12/2015,313,1234.29,2610.42,1394,11000
2293,41,11/13/2015,11/19/2015,343,1355.47,2895.4,1394,11000
2293,42,11/20/2015,11/26/2015,350,1411.51,3070.11,1394,11000
2293,43,11/27/2015,12/3/2015,320,1308.81,2823.77,1394,11000
2293,44,12/4/2015,12/10/2015,343,1389.77,2973.17,1394,11000
2293,45,12/11/2015,12/17/2015,319,1372.51,2889.33,1394,11000
2293,46,12/18/2015,12/24/2015,459,1774.78,3812.4,1394,11000
2293,47,12/25/2015,12/31/2015,483,1856.37,4138.4,1394,11000
2293,48,1/1/2016,1/7/2016,323,1179.35,2580.54,1394,11000
2293,49,1/8/2016,1/14/2016,277,1074.11,2301.24,1394,11000
2293,50,1/15/2016,1/21/2016,195,733.82,1558.56,1394,11000
2293,51,1/22/2016,1/28/2016,310,1156.82,2490.46,1394,11000
2293,52,1/29/2016,2/4/2016,289,1102.87,2371.02,1394,11000
2293,53,2/5/2016,2/11/2016,340,1391.67,3013.06,1394,11000
2293,54,2/12/2016,2/18/2016,359,1365.26,2887.03,1394,11000
2293,55,2/19/2016,2/25/2016,355,1382.29,2965.95,1394,11000
2293,56,2/26/2016,3/3/2016,255,1030.37,2226.43,1394,11000
2293,57,3/4/2016,3/10/2016,401,1551.11,3362.71,1394,11000
2293,58,3/11/2016,3/17/2016,419,1682.06,3601.88,1394,11000
2293,59,3/18/2016,3/24/2016,232,972.77,2029.83,1394,11000
2293,60,3/25/2016,3/31/2016,308,1211.17,2526.87,1394,11000
2293,61,4/1/2016,4/7/2016,256,1043.1,2190.39,1394,11000
2293,62,4/8/2016,4/14/2016,302,1236.21,2553.66,1394,11000
2293,63,4/15/2016,4/21/2016,351,1419.9,3082.69,1394,11000
2293,64,4/22/2016,4/28/2016,201,755.57,1685.09,1394,11000
2293,65,4/29/2016,5/5/2016,341,1579.14,3502.33,1394,11000
2293,66,5/6/2016,5/12/2016,292,1544.85,3337.11,1394,11000
2293,67,5/13/2016,5/19/2016,349,1744.9,3873.49,1394,11000
2293,68,5/20/2016,5/26/2016,228,1098.34,2457.33,1394,11000
2293,69,5/27/2016,6/2/2016,217,1019.06,2337.14,1394,11000
2293,70,6/3/2016,6/9/2016,308,1698.47,3495.36,1394,11000
2293,71,6/10/2016,6/16/2016,197,976.57,2140.76,1394,11000
2293,72,6/17/2016,6/23/2016,372,1898.4,4339.18,1394,11000
2293,73,6/24/2016,6/30/2016,312,1617.95,3570.73,1394,11000
2293,74,7/1/2016,7/7/2016,289,1429.04,3167.9,1394,11000
2293,75,7/8/2016,7/14/2016,331,1653.12,3684.81,1394,11000
2293,76,7/15/2016,7/21/2016,506,2524.62,5716.5,1394,11000
2301,1,2/6/2015,2/12/2015,312,1190.08,2547.68,1387,11000
2301,2,2/13/2015,2/19/2015,442,1791.06,3820.44,1387,11000
2301,3,2/20/2015,2/26/2015,218,867.65,1757.16,1387,11000
2301,4,2/27/2015,3/5/2015,281,1032.18,2139.99,1387,11000
2301,5,3/6/2015,3/12/2015,314,1218.72,2504.49,1387,11000
2301,6,3/13/2015,3/19/2015,268,1014.22,2183.64,1387,11000
2301,7,3/20/2015,3/26/2015,260,992.5,2099.06,1387,11000
2301,8,3/27/2015,4/2/2015,261,1041.01,2178.69,1387,11000
2301,9,4/3/2015,4/9/2015,342,1306.37,2747.04,1387,11000
2301,10,4/10/2015,4/16/2015,333,1247.61,2654.48,1387,11000
2301,11,4/17/2015,4/23/2015,433,1748.07,3741.26,1387,11000
2301,12,4/24/2015,4/30/2015,311,1220.07,2630.76,1387,11000
2301,13,5/1/2015,5/7/2015,227,869.8,1822.3,1387,11000
2301,14,5/8/2015,5/14/2015,378,1423.69,3071.46,1387,11000
2301,15,5/15/2015,5/21/2015,355,1334.93,2869.77,1387,11000
2301,16,5/22/2015,5/28/2015,380,1539.45,3258.65,1387,11000
2301,17,5/29/2015,6/4/2015,307,1053,2307.74,1387,11000
2301,18,6/5/2015,6/11/2015,303,1110.11,2416.15,1387,11000
2301,19,6/12/2015,6/18/2015,260,1018.95,2167.72,1387,11000
2301,20,6/19/2015,6/25/2015,300,1177.16,2557.43,1387,11000
2301,21,6/26/2015,7/2/2015,245,886.47,1953.29,1387,11000
2301,22,7/3/2015,7/9/2015,385,1505.23,3223.97,1387,11000
2301,23,7/10/2015,7/16/2015,422,1516.9,3326.48,1387,11000
2301,24,7/17/2015,7/23/2015,561,2124.73,4499.76,1387,11000
2301,25,7/24/2015,7/30/2015,286,1088.55,2280.65,1387,11000
2301,26,7/31/2015,8/6/2015,314,1240.4,2602.65,1387,11000
2301,27,8/7/2015,8/13/2015,404,1529.26,3307.18,1387,11000
2301,28,8/14/2015,8/20/2015,410,1524.5,3334.05,1387,11000
2301,29,8/21/2015,8/27/2015,390,1606.54,3488.38,1387,11000
2301,30,8/28/2015,9/3/2015,445,1729.46,3757.33,1387,11000
2301,31,9/4/2015,9/10/2015,352,1377.78,2984.14,1387,11000
2301,32,9/11/2015,9/17/2015,311,1305.12,2756.33,1387,11000
2301,33,9/18/2015,9/24/2015,278,1073.72,2214.05,1387,11000
2301,34,9/25/2015,10/1/2015,340,1352.82,2915,1387,11000
2301,35,10/2/2015,10/8/2015,263,1056.05,2239.11,1387,11000
2301,36,10/9/2015,10/15/2015,317,1274.07,2667.35,1387,11000
2301,37,10/16/2015,10/22/2015,280,1059.26,2243.47,1387,11000
2301,38,10/23/2015,10/29/2015,327,1252.66,2656.7,1387,11000
2301,39,10/30/2015,11/5/2015,222,875.93,1826.16,1387,11000
2301,40,11/6/2015,11/12/2015,314,1144.09,2437.19,1387,11000
2301,41,11/13/2015,11/19/2015,357,1347.19,2886.87,1387,11000
2301,42,11/20/2015,11/26/2015,359,1382.32,2968.26,1387,11000
2301,43,11/27/2015,12/3/2015,264,1068.71,2181.5,1387,11000
2301,44,12/4/2015,12/10/2015,214,855.13,1830.1,1387,11000
2301,45,12/11/2015,12/17/2015,332,1263.69,2706.28,1387,11000
2301,46,12/18/2015,12/24/2015,315,1207.44,2639.49,1387,11000
2301,47,12/25/2015,12/31/2015,206,883.94,1886.88,1387,11000
2301,48,1/1/2016,1/7/2016,282,1026.42,2244.17,1387,11000
2301,49,1/8/2016,1/14/2016,362,1277.87,2800.01,1387,11000
2301,50,1/15/2016,1/21/2016,286,1116.44,2429.88,1387,11000
2301,51,1/22/2016,1/28/2016,294,1060.08,2286.3,1387,11000
2301,52,1/29/2016,2/4/2016,337,1261.17,2706.12,1387,11000
2301,53,2/5/2016,2/11/2016,407,1592.52,3414.72,1387,11000
2301,54,2/12/2016,2/18/2016,273,1014.56,2216.52,1387,11000
2301,55,2/19/2016,2/25/2016,379,1467.09,3117.58,1387,11000
2301,56,2/26/2016,3/3/2016,431,1730.14,3681.96,1387,11000
2301,57,3/4/2016,3/10/2016,440,1699.51,3569.17,1387,11000
2301,58,3/11/2016,3/17/2016,386,1561.7,3298.06,1387,11000
2301,59,3/18/2016,3/24/2016,248,977.14,2062.57,1387,11000
2301,60,3/25/2016,3/31/2016,345,1312.6,2806.68,1387,11000
2301,61,4/1/2016,4/7/2016,379,1456.32,3082.15,1387,11000
2301,62,4/8/2016,4/14/2016,325,1216.81,2599.44,1387,11000
2301,63,4/15/2016,4/21/2016,344,1355.94,2930.45,1387,11000
2301,64,4/22/2016,4/28/2016,342,1308.06,2842.55,1387,11000
2301,65,4/29/2016,5/5/2016,357,1720.39,3949.31,1387,11000
2301,66,5/6/2016,5/12/2016,301,1549.16,3527.05,1387,11000
2301,67,5/13/2016,5/19/2016,232,1306.35,2900.91,1387,11000
2301,68,5/20/2016,5/26/2016,187,991.18,2272.99,1387,11000
2301,69,5/27/2016,6/2/2016,171,742.15,1736.62,1387,11000
2301,70,6/3/2016,6/9/2016,213,991.6,2285.57,1387,11000
